Number,Beam distance,Latitude,Longitude,
15665,1.272,55.93445770,37.38139120,
15666,1.272,55.93445760,37.38139150,
15667,1.272,55.93445740,37.38139190,
15668,1.272,55.93445720,37.38139220,
15669,1.272,55.93445710,37.38139250,
15670,1.296,55.93445690,37.38139290,
15671,1.296,55.93445680,37.38139310,
15672,1.296,55.93445660,37.38139350,
15673,1.296,55.93445640,37.38139380,
15674,1.272,55.93445620,37.38139410,
15675,1.272,55.93445600,37.38139450,
15676,1.272,55.93445590,37.38139480,
15677,1.272,55.93445570,37.38139510,
15678,1.26,55.93445560,37.38139540,
15679,1.26,55.93445540,37.38139580,
15680,1.26,55.93445520,37.38139600,
15681,1.26,55.93445510,37.38139640,
15682,1.272,55.93445490,37.38139680,
15683,1.272,55.93445470,37.38139710,
15684,1.272,55.93445450,37.38139740,
15685,1.272,55.93445440,37.38139770,
15686,1.26,55.93445420,37.38139810,
15687,1.26,55.93445400,37.38139840,
15688,1.26,55.93445390,37.38139870,
15689,1.26,55.93445370,37.38139910,
15690,1.272,55.93445360,37.38139930,
15691,1.272,55.93445270,37.38140110,
15692,1.272,55.93445150,37.38140340,
15693,1.272,55.93445140,37.38140360,
15694,1.272,55.93445100,37.38140440,
15695,1.26,55.93445070,37.38140490,
15696,1.26,55.93445030,37.38140570,
15697,1.26,55.93445020,37.38140600,
15698,1.26,55.93444980,37.38140670,
15699,1.26,55.93444940,37.38140750,
15700,1.272,55.93444910,37.38140800,
15701,1.272,55.93444900,37.38140830,
15702,1.26,55.93444890,37.38140850,
15703,1.26,55.93444850,37.38140930,
15704,1.26,55.93444810,37.38141000,
15705,1.272,55.93444750,37.38141110,
15706,1.272,55.93444740,37.38141130,
15707,1.272,55.93444700,37.38141220,
15708,1.272,55.93444680,37.38141240,
15709,1.272,55.93444660,37.38141280,
15710,1.272,55.93444650,37.38141310,
15711,1.272,55.93444630,37.38141340,
15712,1.272,55.93444610,37.38141380,
15713,1.272,55.93444600,37.38141410,
15714,1.272,55.93444580,37.38141440,
15715,1.272,55.93444560,37.38141470,
15716,1.272,55.93444540,37.38141510,
15717,1.272,55.93444530,37.38141530,
15718,1.272,55.93444510,37.38141570,
15719,1.272,55.93444490,37.38141610,
15720,1.272,55.93444470,37.38141630,
15721,1.272,55.93444450,37.38141670,
15722,1.272,55.93444440,37.38141700,
15723,1.272,55.93444420,37.38141730,
15724,1.296,55.93444400,37.38141770,
15725,1.296,55.93444390,37.38141800,
15726,1.296,55.93444370,37.38141830,
15727,1.296,55.93444340,37.38141880,
15728,1.272,55.93444330,37.38141900,
15729,1.272,55.93444310,37.38141940,
15730,1.272,55.93444300,37.38141960,
15731,1.272,55.93444280,37.38142000,
15732,1.272,55.93444260,37.38142030,
15733,1.26,55.93444240,37.38142070,
15734,1.26,55.93444220,37.38142100,
15735,1.26,55.93444210,37.38142130,
15736,1.26,55.93444190,37.38142170,
15737,1.26,55.93444180,37.38142190,
15738,1.26,55.93444160,37.38142230,
15739,1.26,55.93444140,37.38142260,
15740,1.272,55.93444120,37.38142290,
15741,1.272,55.93444100,37.38142330,
15742,1.272,55.93444090,37.38142360,
15743,1.272,55.93444070,37.38142400,
15744,1.272,55.93444060,37.38142420,
15745,1.272,55.93444040,37.38142460,
15746,1.272,55.93444020,37.38142480,
15747,1.272,55.93444010,37.38142510,
15748,1.296,55.93444000,37.38142530,
15749,1.296,55.93443980,37.38142560,
15750,1.296,55.93443940,37.38142640,
15751,1.272,55.93443920,37.38142690,
15752,1.272,55.93443850,37.38142810,
15753,1.272,55.93443780,37.38142940,
15754,1.272,55.93443740,37.38143020,
15755,1.272,55.93443720,37.38143070,
15756,1.272,55.93443650,37.38143200,
15757,1.296,55.93443580,37.38143330,
15758,1.272,55.93443540,37.38143410,
15759,1.272,55.93443510,37.38143460,
15760,1.272,55.93443460,37.38143560,
15761,1.272,55.93443390,37.38143690,
15762,1.272,55.93443350,37.38143780,
15763,1.272,55.93443340,37.38143800,
15764,1.272,55.93443320,37.38143840,
15765,1.272,55.93443300,37.38143870,
15766,1.272,55.93443280,37.38143910,
15767,1.272,55.93443260,37.38143950,
15768,1.272,55.93443250,37.38143970,
15769,1.272,55.93443230,37.38144010,
15770,1.272,55.93443220,37.38144040,
15771,1.272,55.93443200,37.38144080,
15772,1.272,55.93443190,37.38144100,
15773,1.272,55.93443170,37.38144140,
15774,1.272,55.93443150,37.38144180,
15775,1.272,55.93443130,37.38144210,
15776,1.272,55.93443110,37.38144250,
15777,1.272,55.93443100,37.38144270,
15778,1.272,55.93443080,37.38144310,
15779,1.272,55.93443070,37.38144340,
15780,1.272,55.93443050,37.38144380,
15781,1.272,55.93443030,37.38144420,
15782,1.296,55.93443020,37.38144440,
15783,1.296,55.93443000,37.38144480,
15784,1.296,55.93442980,37.38144520,
15785,1.296,55.93442970,37.38144550,
15786,1.296,55.93442950,37.38144590,
15787,1.296,55.93442930,37.38144620,
15788,1.296,55.93442910,37.38144660,
15789,1.296,55.93442900,37.38144700,
15790,1.272,55.93442880,37.38144720,
15791,1.272,55.93442860,37.38144760,
15792,1.272,55.93442850,37.38144790,
15793,1.272,55.93442830,37.38144830,
15794,1.272,55.93442820,37.38144860,
15795,1.272,55.93442800,37.38144900,
15796,1.272,55.93442780,37.38144940,
15797,1.272,55.93442770,37.38144970,
15798,1.284,55.93442750,37.38145010,
15799,1.284,55.93442740,37.38145030,
15800,1.284,55.93442720,37.38145070,
15801,1.284,55.93442700,37.38145100,
15802,1.308,55.93442680,37.38145150,
15803,1.308,55.93442670,37.38145180,
15804,1.308,55.93442640,37.38145240,
15805,1.308,55.93442630,37.38145260,
15806,1.308,55.93442590,37.38145350,
15807,1.308,55.93442570,37.38145400,
15808,1.272,55.93442560,37.38145430,
15809,1.272,55.93442530,37.38145480,
15810,1.272,55.93442500,37.38145570,
15811,1.308,55.93442470,37.38145620,
15812,1.296,55.93442450,37.38145680,
15813,1.284,55.93442430,37.38145710,
15814,1.284,55.93442410,37.38145760,
15815,1.284,55.93442400,37.38145790,
15816,1.284,55.93442390,37.38145820,
15817,1.272,55.93442350,37.38145900,
15818,1.272,55.93442310,37.38145990,
15819,1.296,55.93442290,37.38146040,
15820,1.308,55.93442270,37.38146100,
15821,1.308,55.93442230,37.38146180,
15822,1.308,55.93442200,37.38146240,
15823,1.308,55.93442140,37.38146380,
15824,1.272,55.93442110,37.38146460,
15825,1.296,55.93442060,37.38146580,
15826,1.272,55.93442050,37.38146610,
15827,1.272,55.93442030,37.38146650,
15828,1.272,55.93442020,37.38146680,
15829,1.272,55.93442000,37.38146720,
15830,1.272,55.93441990,37.38146750,
15831,1.272,55.93441970,37.38146800,
15832,1.272,55.93441950,37.38146840,
15833,1.272,55.93441940,37.38146870,
15834,1.272,55.93441920,37.38146910,
15835,1.272,55.93441910,37.38146940,
15836,1.272,55.93441890,37.38146980,
15837,1.272,55.93441880,37.38147010,
15838,1.272,55.93441870,37.38147060,
15839,1.272,55.93441850,37.38147100,
15840,1.272,55.93441840,37.38147130,
15841,1.308,55.93441820,37.38147170,
15842,1.296,55.93441810,37.38147200,
15843,1.296,55.93441790,37.38147240,
15844,1.296,55.93441780,37.38147270,
15845,1.272,55.93441760,37.38147320,
15846,1.272,55.93441740,37.38147360,
15847,1.272,55.93441730,37.38147390,
15848,1.272,55.93441710,37.38147440,
15849,1.272,55.93441700,37.38147460,
15850,1.272,55.93441680,37.38147510,
15851,1.272,55.93441670,37.38147540,
15852,1.308,55.93441660,37.38147580,
15853,1.308,55.93441640,37.38147630,
15854,1.308,55.93441630,37.38147660,
15855,1.308,55.93441610,37.38147700,
15856,1.308,55.93441600,37.38147730,
15857,1.296,55.93441580,37.38147770,
15858,1.272,55.93441570,37.38147800,
15859,1.272,55.93441550,37.38147850,
15860,1.272,55.93441540,37.38147890,
15861,1.272,55.93441530,37.38147920,
15862,1.284,55.93441480,37.38148040,
15863,1.296,55.93441460,37.38148100,
15864,1.308,55.93441440,37.38148160,
15865,1.308,55.93441420,37.38148200,
15866,1.272,55.93441400,37.38148250,
15867,1.272,55.93441360,37.38148350,
15868,1.308,55.93441350,37.38148400,
15869,1.308,55.93441320,37.38148470,
15870,1.308,55.93441310,37.38148500,
15871,1.308,55.93441290,37.38148560,
15872,1.308,55.93441260,37.38148650,
15873,1.308,55.93441240,37.38148710,
15874,1.296,55.93441220,37.38148770,
15875,1.296,55.93441200,37.38148800,
15876,1.296,55.93441160,37.38148920,
15877,1.308,55.93441150,37.38148950,
15878,1.296,55.93441100,37.38149100,
15879,1.296,55.93441080,37.38149160,
15880,1.272,55.93441060,37.38149220,
15881,1.272,55.93441050,37.38149250,
15882,1.272,55.93441030,37.38149310,
15883,1.272,55.93441010,37.38149370,
15884,1.272,55.93440970,37.38149480,
15885,1.272,55.93440950,37.38149530,
15886,1.272,55.93440940,37.38149560,
15887,1.272,55.93440930,37.38149600,
15888,1.272,55.93440910,37.38149650,
15889,1.308,55.93440900,37.38149680,
15890,1.308,55.93440890,37.38149720,
15891,1.308,55.93440880,37.38149750,
15892,1.308,55.93440860,37.38149800,
15893,1.308,55.93440850,37.38149830,
15894,1.308,55.93440840,37.38149880,
15895,1.308,55.93440830,37.38149910,
15896,1.308,55.93440810,37.38149960,
15897,1.308,55.93440800,37.38149990,
15898,1.308,55.93440790,37.38150030,
15899,1.308,55.93440770,37.38150080,
15900,1.308,55.93440760,37.38150120,
15901,1.308,55.93440740,37.38150160,
15902,1.308,55.93440740,37.38150190,
15903,1.308,55.93440720,37.38150240,
15904,1.308,55.93440710,37.38150270,
15905,1.308,55.93440700,37.38150320,
15906,1.308,55.93440680,37.38150370,
15907,1.308,55.93440670,37.38150400,
15908,1.308,55.93440660,37.38150450,
15909,1.308,55.93440650,37.38150480,
15910,1.308,55.93440630,37.38150530,
15911,1.308,55.93440620,37.38150580,
15912,1.308,55.93440610,37.38150610,
15913,1.308,55.93440600,37.38150660,
15914,1.308,55.93440590,37.38150690,
15915,1.308,55.93440580,37.38150740,
15916,1.308,55.93440570,37.38150770,
15917,1.308,55.93440550,37.38150820,
15918,1.308,55.93440540,37.38150860,
15919,1.308,55.93440530,37.38150900,
15920,1.308,55.93440520,37.38150960,
15921,1.32,55.93440510,37.38150990,
15922,1.32,55.93440500,37.38151020,
15923,1.32,55.93440480,37.38151090,
15924,1.32,55.93440460,37.38151150,
15925,1.32,55.93440440,37.38151250,
15926,1.32,55.93440400,37.38151390,
15927,1.32,55.93440400,37.38151420,
15928,1.32,55.93440380,37.38151490,
15929,1.332,55.93440370,37.38151520,
15930,1.332,55.93440360,37.38151560,
15931,1.332,55.93440350,37.38151590,
15932,1.32,55.93440340,37.38151660,
15933,1.32,55.93440320,37.38151750,
15934,1.32,55.93440310,37.38151780,
15935,1.32,55.93440290,37.38151850,
15936,1.308,55.93440280,37.38151910,
15937,1.308,55.93440230,37.38152110,
15938,1.32,55.93440230,37.38152150,
15939,1.32,55.93440190,37.38152330,
15940,1.284,55.93440170,37.38152400,
15941,1.308,55.93440150,37.38152510,
15942,1.308,55.93440130,37.38152580,
15943,1.296,55.93440110,37.38152690,
15944,1.296,55.93440100,37.38152770,
15945,1.296,55.93440080,37.38152860,
15946,1.296,55.93440070,37.38152920,
15947,1.296,55.93440060,37.38152960,
15948,1.296,55.93440050,37.38153020,
15949,1.272,55.93440040,37.38153080,
15950,1.272,55.93440030,37.38153110,
15951,1.272,55.93440020,37.38153170,
15952,1.272,55.93440020,37.38153210,
15953,1.296,55.93440010,37.38153270,
15954,1.296,55.93440000,37.38153310,
15955,1.296,55.93439990,37.38153370,
15956,1.284,55.93439980,37.38153430,
15957,1.284,55.93439970,37.38153470,
15958,1.284,55.93439960,37.38153530,
15959,1.284,55.93439960,37.38153570,
15960,1.284,55.93439950,37.38153640,
15961,1.32,55.93439940,37.38153680,
15962,1.32,55.93439930,37.38153740,
15963,1.32,55.93439920,37.38153810,
15964,1.272,55.93439910,37.38153850,
15965,1.272,55.93439900,37.38153920,
15966,1.272,55.93439900,37.38153970,
15967,1.272,55.93439890,37.38154040,
15968,1.308,55.93439880,37.38154090,
15969,1.308,55.93439870,37.38154160,
15970,1.308,55.93439860,37.38154240,
15971,1.308,55.93439850,37.38154290,
15972,1.308,55.93439840,37.38154370,
15973,1.308,55.93439830,37.38154420,
15974,1.308,55.93439820,37.38154500,
15975,1.308,55.93439810,37.38154550,
15976,1.272,55.93439800,37.38154630,
15977,1.272,55.93439790,37.38154720,
15978,1.272,55.93439790,37.38154770,
15979,1.272,55.93439780,37.38154850,
15980,1.272,55.93439770,37.38154900,
15981,1.272,55.93439760,37.38154980,
15982,1.272,55.93439750,37.38155040,
15983,1.272,55.93439720,37.38155290,
15984,1.32,55.93439700,37.38155460,
15985,1.32,55.93439680,37.38155550,
15986,1.32,55.93439670,37.38155640,
15987,1.32,55.93439660,37.38155750,
15988,1.32,55.93439650,37.38155820,
15989,1.32,55.93439640,37.38155880,
15990,1.32,55.93439620,37.38156000,
15991,1.32,55.93439590,37.38156170,
15992,1.32,55.93439580,37.38156230,
15993,1.32,55.93439570,37.38156350,
15994,1.32,55.93439550,37.38156460,
15995,1.32,55.93439500,37.38156760,
15996,1.32,55.93439450,37.38157060,
15997,1.344,55.93439430,37.38157170,
15998,1.344,55.93439400,37.38157360,
15999,1.32,55.93439380,37.38157470,
16000,1.32,55.93439350,37.38157650,
16001,1.308,55.93439340,37.38157710,
16002,1.308,55.93439320,37.38157770,
16003,1.308,55.93439290,37.38157950,
16004,1.308,55.93439280,37.38158020,
16005,1.308,55.93439270,37.38158110,
16006,1.308,55.93439240,37.38158260,
16007,1.308,55.93439230,37.38158320,
16008,1.308,55.93439210,37.38158410,
16009,1.308,55.93439200,37.38158470,
16010,1.308,55.93439190,37.38158560,
16011,1.284,55.93439180,37.38158620,
16012,1.284,55.93439160,37.38158710,
16013,1.284,55.93439140,37.38158810,
16014,1.284,55.93439130,37.38158870,
16015,1.308,55.93439100,37.38159020,
16016,1.296,55.93439090,37.38159110,
16017,1.296,55.93439080,37.38159170,
16018,1.272,55.93439060,37.38159260,
16019,1.272,55.93439040,37.38159350,
16020,1.272,55.93439030,37.38159410,
16021,1.272,55.93439020,37.38159510,
16022,1.296,55.93439000,37.38159570,
16023,1.296,55.93438990,37.38159660,
16024,1.296,55.93438960,37.38159820,
16025,1.284,55.93438940,37.38159880,
16026,1.284,55.93438930,37.38159970,
16027,1.284,55.93438920,37.38160030,
16028,1.284,55.93438900,37.38160120,
16029,1.272,55.93438890,37.38160180,
16030,1.272,55.93438870,37.38160270,
16031,1.272,55.93438850,37.38160370,
16032,1.272,55.93438840,37.38160430,
16033,1.296,55.93438820,37.38160520,
16034,1.296,55.93438810,37.38160580,
16035,1.296,55.93438790,37.38160680,
16036,1.296,55.93438780,37.38160740,
16037,1.272,55.93438760,37.38160840,
16038,1.272,55.93438750,37.38160930,
16039,1.272,55.93438730,37.38161000,
16040,1.272,55.93438720,37.38161090,
16041,1.284,55.93438660,37.38161400,
16042,1.308,55.93438600,37.38161660,
16043,1.308,55.93438590,37.38161720,
16044,1.272,55.93438540,37.38161970,
16045,1.296,55.93438530,37.38162030,
16046,1.296,55.93438460,37.38162340,
16047,1.296,55.93438420,37.38162490,
16048,1.296,55.93438400,37.38162620,
16049,1.296,55.93438380,37.38162680,
16050,1.308,55.93438310,37.38162980,
16051,1.308,55.93438230,37.38163290,
16052,1.308,55.93438090,37.38163820,
16053,1.296,55.93438070,37.38163910,
16054,1.296,55.93437990,37.38164190,
16055,1.272,55.93437970,37.38164270,
16056,1.284,55.93437950,37.38164330,
16057,1.284,55.93437930,37.38164410,
16058,1.284,55.93437910,37.38164470,
16059,1.284,55.93437890,37.38164550,
16060,1.272,55.93437870,37.38164600,
16061,1.272,55.93437850,37.38164680,
16062,1.272,55.93437830,37.38164730,
16063,1.272,55.93437810,37.38164810,
16064,1.296,55.93437780,37.38164890,
16065,1.296,55.93437760,37.38164940,
16066,1.296,55.93437740,37.38165020,
16067,1.296,55.93437720,37.38165070,
16068,1.272,55.93437700,37.38165140,
16069,1.272,55.93437680,37.38165190,
16070,1.272,55.93437660,37.38165270,
16071,1.272,55.93437630,37.38165340,
16072,1.272,55.93437610,37.38165390,
16073,1.272,55.93437590,37.38165460,
16074,1.272,55.93437570,37.38165510,
16075,1.272,55.93437550,37.38165580,
16076,1.272,55.93437530,37.38165620,
16077,1.272,55.93437500,37.38165690,
16078,1.272,55.93437490,37.38165740,
16079,1.272,55.93437460,37.38165810,
16080,1.272,55.93437440,37.38165850,
16081,1.272,55.93437420,37.38165920,
16082,1.272,55.93437400,37.38165960,
16083,1.272,55.93437380,37.38166020,
16084,1.272,55.93437350,37.38166090,
16085,1.272,55.93437340,37.38166130,
16086,1.272,55.93437310,37.38166200,
16087,1.272,55.93437290,37.38166240,
16088,1.272,55.93437270,37.38166300,
16089,1.272,55.93437250,37.38166340,
16090,1.272,55.93437230,37.38166400,
16091,1.272,55.93437210,37.38166440,
16092,1.272,55.93437190,37.38166500,
16093,1.272,55.93437100,37.38166700,
16094,1.272,55.93437090,37.38166730,
16095,1.272,55.93437070,37.38166770,
16096,1.272,55.93437030,37.38166880,
16097,1.272,55.93436990,37.38166960,
16098,1.272,55.93436900,37.38167160,
16099,1.272,55.93436850,37.38167270,
16100,1.272,55.93436820,37.38167340,
16101,1.272,55.93436800,37.38167380,
16102,1.272,55.93436770,37.38167450,
16103,1.272,55.93436730,37.38167520,
16104,1.272,55.93436640,37.38167690,
16105,1.272,55.93436590,37.38167790,
16106,1.272,55.93436550,37.38167850,
16107,1.272,55.93436500,37.38167950,
16108,1.26,55.93436460,37.38168020,
16109,1.26,55.93436400,37.38168120,
16110,1.272,55.93436390,37.38168150,
16111,1.272,55.93436370,37.38168180,
16112,1.272,55.93436350,37.38168210,
16113,1.272,55.93436280,37.38168330,
16114,1.26,55.93436250,37.38168380,
16115,1.26,55.93436230,37.38168410,
16116,1.26,55.93436200,37.38168460,
16117,1.26,55.93436180,37.38168480,
16118,1.26,55.93436150,37.38168530,
16119,1.26,55.93436130,37.38168560,
16120,1.26,55.93436100,37.38168610,
16121,1.272,55.93436070,37.38168660,
16122,1.272,55.93436050,37.38168690,
16123,1.272,55.93436020,37.38168730,
16124,1.272,55.93436000,37.38168760,
16125,1.272,55.93435970,37.38168810,
16126,1.272,55.93435950,37.38168840,
16127,1.272,55.93435910,37.38168880,
16128,1.272,55.93435880,37.38168930,
16129,1.272,55.93435860,37.38168960,
16130,1.272,55.93435830,37.38169000,
16131,1.272,55.93435810,37.38169030,
16132,1.272,55.93435770,37.38169070,
16133,1.272,55.93435750,37.38169100,
16134,1.272,55.93435720,37.38169150,
16135,1.272,55.93435690,37.38169190,
16136,1.272,55.93435660,37.38169220,
16137,1.26,55.93435630,37.38169270,
16138,1.26,55.93435600,37.38169300,
16139,1.26,55.93435570,37.38169340,
16140,1.26,55.93435550,37.38169360,
16141,1.26,55.93435510,37.38169410,
16142,1.272,55.93435480,37.38169450,
16143,1.272,55.93435450,37.38169480,
16144,1.272,55.93435420,37.38169520,
16145,1.272,55.93435390,37.38169550,
16146,1.272,55.93435360,37.38169590,
16147,1.272,55.93435330,37.38169610,
16148,1.272,55.93435300,37.38169650,
16149,1.272,55.93435260,37.38169690,
16150,1.272,55.93435240,37.38169720,
16151,1.272,55.93435200,37.38169750,
16152,1.272,55.93435150,37.38169810,
16153,1.272,55.93435130,37.38169840,
16154,1.272,55.93434990,37.38169960,
16155,1.272,55.93434970,37.38169990,
16156,1.272,55.93434860,37.38170090,
16157,1.272,55.93434760,37.38170190,
16158,1.296,55.93434730,37.38170210,
16159,1.296,55.93434620,37.38170310,
16160,1.272,55.93434590,37.38170330,
16161,1.272,55.93434570,37.38170360,
16162,1.272,55.93434460,37.38170440,
16163,1.272,55.93434340,37.38170540,
16164,1.272,55.93434320,37.38170560,
16165,1.272,55.93434170,37.38170670,
16166,1.272,55.93434140,37.38170690,
16167,1.272,55.93434080,37.38170740,
16168,1.272,55.93434020,37.38170780,
16169,1.26,55.93433990,37.38170800,
16170,1.26,55.93433900,37.38170860,
16171,1.26,55.93433870,37.38170880,
16172,1.26,55.93433780,37.38170940,
16173,1.272,55.93433740,37.38170980,
16174,1.272,55.93433690,37.38171010,
16175,1.272,55.93433660,37.38171030,
16176,1.272,55.93433620,37.38171050,
16177,1.272,55.93433590,37.38171070,
16178,1.272,55.93433540,37.38171100,
16179,1.284,55.93433510,37.38171120,
16180,1.284,55.93433460,37.38171150,
16181,1.284,55.93433420,37.38171180,
16182,1.284,55.93433390,37.38171200,
16183,1.272,55.93433340,37.38171230,
16184,1.272,55.93433290,37.38171260,
16185,1.272,55.93433260,37.38171280,
16186,1.272,55.93433210,37.38171310,
16187,1.272,55.93433180,37.38171330,
16188,1.272,55.93433130,37.38171350,
16189,1.272,55.93433090,37.38171380,
16190,1.272,55.93433060,37.38171400,
16191,1.26,55.93433010,37.38171430,
16192,1.26,55.93432980,37.38171440,
16193,1.26,55.93432930,37.38171470,
16194,1.26,55.93432880,37.38171500,
16195,1.272,55.93432850,37.38171510,
16196,1.272,55.93432800,37.38171540,
16197,1.272,55.93432750,37.38171570,
16198,1.272,55.93432720,37.38171580,
16199,1.272,55.93432670,37.38171610,
16200,1.272,55.93432640,37.38171620,
16201,1.272,55.93432590,37.38171650,
16202,1.272,55.93432560,37.38171660,
16203,1.296,55.93432510,37.38171690,
16204,1.296,55.93432460,37.38171720,
16205,1.296,55.93432430,37.38171730,
16206,1.296,55.93432380,37.38171750,
16207,1.272,55.93432330,37.38171780,
16208,1.272,55.93432300,37.38171790,
16209,1.272,55.93432250,37.38171820,
16210,1.272,55.93432220,37.38171830,
16211,1.272,55.93432180,37.38171850,
16212,1.272,55.93432150,37.38171870,
16213,1.272,55.93432120,37.38171880,
16214,1.272,55.93432080,37.38171900,
16215,1.296,55.93432020,37.38171930,
16216,1.296,55.93431920,37.38171970,
16217,1.296,55.93431850,37.38172000,
16218,1.272,55.93431680,37.38172070,
16219,1.272,55.93431580,37.38172110,
16220,1.272,55.93431510,37.38172140,
16221,1.272,55.93431480,37.38172160,
16222,1.272,55.93431410,37.38172190,
16223,1.272,55.93431370,37.38172200,
16224,1.272,55.93431340,37.38172210,
16225,1.272,55.93431300,37.38172220,
16226,1.272,55.93431200,37.38172260,
16227,1.272,55.93431170,37.38172280,
16228,1.296,55.93431060,37.38172320,
16229,1.296,55.93430990,37.38172340,
16230,1.272,55.93430960,37.38172350,
16231,1.272,55.93430890,37.38172380,
16232,1.272,55.93430820,37.38172400,
16233,1.272,55.93430710,37.38172440,
16234,1.272,55.93430640,37.38172460,
16235,1.272,55.93430470,37.38172520,
16236,1.272,55.93430410,37.38172540,
16237,1.272,55.93430380,37.38172550,
16238,1.272,55.93430320,37.38172560,
16239,1.272,55.93430290,37.38172570,
16240,1.284,55.93430230,37.38172590,
16241,1.284,55.93430180,37.38172600,
16242,1.284,55.93430140,37.38172610,
16243,1.284,55.93430090,37.38172630,
16244,1.284,55.93430060,37.38172640,
16245,1.272,55.93430000,37.38172650,
16246,1.272,55.93429950,37.38172670,
16247,1.272,55.93429920,37.38172680,
16248,1.272,55.93429860,37.38172690,
16249,1.272,55.93429830,37.38172700,
16250,1.272,55.93429770,37.38172710,
16251,1.272,55.93429740,37.38172720,
16252,1.272,55.93429690,37.38172730,
16253,1.284,55.93429630,37.38172750,
16254,1.284,55.93429590,37.38172750,
16255,1.284,55.93429540,37.38172770,
16256,1.284,55.93429500,37.38172770,
16257,1.284,55.93429450,37.38172790,
16258,1.284,55.93429420,37.38172790,
16259,1.284,55.93429360,37.38172810,
16260,1.284,55.93429320,37.38172810,
16261,1.296,55.93429270,37.38172820,
16262,1.296,55.93429210,37.38172830,
16263,1.296,55.93429180,37.38172840,
16264,1.296,55.93429130,37.38172850,
16265,1.308,55.93429090,37.38172860,
16266,1.308,55.93429040,37.38172870,
16267,1.308,55.93429000,37.38172870,
16268,1.308,55.93428950,37.38172880,
16269,1.308,55.93428910,37.38172890,
16270,1.308,55.93428860,37.38172900,
16271,1.308,55.93428810,37.38172910,
16272,1.308,55.93428770,37.38172910,
16273,1.308,55.93428720,37.38172920,
16274,1.308,55.93428540,37.38172950,
16275,1.284,55.93428400,37.38172970,
16276,1.272,55.93428180,37.38172990,
16277,1.296,55.93428140,37.38173000,
16278,1.296,55.93428110,37.38173000,
16279,1.296,55.93427960,37.38173010,
16280,1.272,55.93427860,37.38173020,
16281,1.272,55.93427820,37.38173020,
16282,1.272,55.93427540,37.38173040,
16283,1.272,55.93427430,37.38173050,
16284,1.272,55.93427310,37.38173050,
16285,1.272,55.93427100,37.38173060,
16286,1.272,55.93427020,37.38173060,
16287,1.272,55.93426950,37.38173060,
16288,1.272,55.93426880,37.38173060,
16289,1.272,55.93426830,37.38173060,
16290,1.272,55.93426770,37.38173060,
16291,1.272,55.93426740,37.38173060,
16292,1.272,55.93426680,37.38173060,
16293,1.272,55.93426630,37.38173060,
16294,1.272,55.93426590,37.38173050,
16295,1.272,55.93426540,37.38173050,
16296,1.272,55.93426500,37.38173050,
16297,1.272,55.93426450,37.38173050,
16298,1.272,55.93426400,37.38173050,
16299,1.272,55.93426350,37.38173050,
16300,1.272,55.93426320,37.38173040,
16301,1.272,55.93426260,37.38173040,
16302,1.272,55.93426210,37.38173040,
16303,1.272,55.93426170,37.38173040,
16304,1.272,55.93426120,37.38173030,
16305,1.272,55.93426060,37.38173030,
16306,1.272,55.93426030,37.38173020,
16307,1.272,55.93425970,37.38173020,
16308,1.308,55.93425920,37.38173010,
16309,1.308,55.93425880,37.38173010,
16310,1.308,55.93425830,37.38173000,
16311,1.308,55.93425790,37.38173000,
16312,1.296,55.93425740,37.38172990,
16313,1.296,55.93425680,37.38172990,
16314,1.296,55.93425650,37.38172980,
16315,1.296,55.93425590,37.38172980,
16316,1.308,55.93425560,37.38172970,
16317,1.308,55.93425500,37.38172970,
16318,1.308,55.93425470,37.38172960,
16319,1.308,55.93425410,37.38172950,
16320,1.296,55.93425360,37.38172950,
16321,1.296,55.93425320,37.38172940,
16322,1.296,55.93425270,37.38172930,
16323,1.296,55.93425210,37.38172920,
16324,1.308,55.93425180,37.38172920,
16325,1.308,55.93425120,37.38172910,
16326,1.308,55.93425090,37.38172900,
16327,1.308,55.93424940,37.38172880,
16328,1.308,55.93424870,37.38172870,
16329,1.308,55.93424690,37.38172830,
16330,1.308,55.93424510,37.38172790,
16331,1.308,55.93424330,37.38172740,
16332,1.308,55.93423970,37.38172650,
16333,1.296,55.93423800,37.38172590,
16334,1.308,55.93423760,37.38172580,
16335,1.296,55.93423630,37.38172540,
16336,1.296,55.93423520,37.38172500,
16337,1.308,55.93423460,37.38172470,
16338,1.308,55.93423420,37.38172460,
16339,1.308,55.93423390,37.38172450,
16340,1.308,55.93423320,37.38172420,
16341,1.308,55.93423280,37.38172400,
16342,1.308,55.93423240,37.38172380,
16343,1.308,55.93423190,37.38172360,
16344,1.32,55.93423150,37.38172340,
16345,1.32,55.93423110,37.38172330,
16346,1.32,55.93423070,37.38172310,
16347,1.32,55.93423020,37.38172280,
16348,1.308,55.93422990,37.38172270,
16349,1.308,55.93422940,37.38172240,
16350,1.308,55.93422910,37.38172230,
16351,1.308,55.93422870,37.38172200,
16352,1.308,55.93422840,37.38172190,
16353,1.308,55.93422790,37.38172160,
16354,1.308,55.93422750,37.38172140,
16355,1.308,55.93422720,37.38172120,
16356,1.32,55.93422670,37.38172100,
16357,1.32,55.93422650,37.38172080,
16358,1.32,55.93422600,37.38172060,
16359,1.32,55.93422570,37.38172040,
16360,1.32,55.93422530,37.38172020,
16361,1.32,55.93422490,37.38171990,
16362,1.32,55.93422460,37.38171980,
16363,1.32,55.93422420,37.38171950,
